,Store,Date,Dept,Weekly_Sales,Fuel_Price,IsHoliday,CPI,Unemployment,month-year
78681,9,2010-02-05,44.0,2705.26,2.572,0,214.6554591,6.415,2010-02-01
78824,9,2010-02-19,42.0,3023.67,2.514,0,214.8506185,6.415,2010-02-01
78709,9,2010-02-05,36.0,158.0,2.572,0,214.6554591,6.415,2010-02-01
78711,9,2010-02-05,22.0,5086.27,2.572,0,214.6554591,6.415,2010-02-01
78732,9,2010-02-12,67.0,7826.84,2.548,1,214.8056534,6.415,2010-02-01
78733,9,2010-02-12,13.0,19961.51,2.548,1,214.8056534,6.415,2010-02-01
78734,9,2010-02-12,36.0,151.0,2.548,1,214.8056534,6.415,2010-02-01
78735,9,2010-02-12,32.0,10423.68,2.548,1,214.8056534,6.415,2010-02-01
78736,9,2010-02-12,91.0,544.74,2.548,1,214.8056534,6.415,2010-02-01
78737,9,2010-02-12,34.0,7425.64,2.548,1,214.8056534,6.415,2010-02-01
78738,9,2010-02-12,40.0,29859.92,2.548,1,214.8056534,6.415,2010-02-01
78739,9,2010-02-12,4.0,15667.0,2.548,1,214.8056534,6.415,2010-02-01
78740,9,2010-02-12,52.0,1580.77,2.548,1,214.8056534,6.415,2010-02-01
78741,9,2010-02-12,26.0,3845.62,2.548,1,214.8056534,6.415,2010-02-01
78742,9,2010-02-12,6.0,4794.88,2.548,1,214.8056534,6.415,2010-02-01
78743,9,2010-02-12,42.0,2698.79,2.548,1,214.8056534,6.415,2010-02-01
78744,9,2010-02-12,27.0,878.5,2.548,1,214.8056534,6.415,2010-02-01
78745,9,2010-02-12,3.0,6237.84,2.548,1,214.8056534,6.415,2010-02-01
78746,9,2010-02-12,2.0,22488.29,2.548,1,214.8056534,6.415,2010-02-01
78731,9,2010-02-12,11.0,11119.37,2.548,1,214.8056534,6.415,2010-02-01
78730,9,2010-02-12,72.0,51184.65,2.548,1,214.8056534,6.415,2010-02-01
78729,9,2010-02-12,92.0,11080.5,2.548,1,214.8056534,6.415,2010-02-01
78728,9,2010-02-12,29.0,2072.26,2.548,1,214.8056534,6.415,2010-02-01
78712,9,2010-02-05,96.0,2438.08,2.572,0,214.6554591,6.415,2010-02-01
78713,9,2010-02-05,16.0,3859.87,2.572,0,214.6554591,6.415,2010-02-01
78714,9,2010-02-05,24.0,2531.06,2.572,0,214.6554591,6.415,2010-02-01
78715,9,2010-02-05,46.0,7417.41,2.572,0,214.6554591,6.415,2010-02-01
78716,9,2010-02-05,38.0,83916.56,2.572,0,214.6554591,6.415,2010-02-01
78717,9,2010-02-05,52.0,1150.25,2.572,0,214.6554591,6.415,2010-02-01
78718,9,2010-02-05,41.0,714.0,2.572,0,214.6554591,6.415,2010-02-01
78710,9,2010-02-05,49.0,-15.0,2.572,0,214.6554591,6.415,2010-02-01
78719,9,2010-02-12,17.0,5138.22,2.548,1,214.8056534,6.415,2010-02-01
78721,9,2010-02-12,97.0,766.93,2.548,1,214.8056534,6.415,2010-02-01
78722,9,2010-02-12,28.0,275.73,2.548,1,214.8056534,6.415,2010-02-01
78723,9,2010-02-12,1.0,20273.94,2.548,1,214.8056534,6.415,2010-02-01
78724,9,2010-02-12,8.0,21964.72,2.548,1,214.8056534,6.415,2010-02-01
78725,9,2010-02-12,21.0,4137.44,2.548,1,214.8056534,6.415,2010-02-01
78726,9,2010-02-12,33.0,2402.97,2.548,1,214.8056534,6.415,2010-02-01
78727,9,2010-02-12,30.0,1642.5,2.548,1,214.8056534,6.415,2010-02-01
78720,9,2010-02-12,87.0,10004.55,2.548,1,214.8056534,6.415,2010-02-01
78672,9,2010-02-05,87.0,11680.93,2.572,0,214.6554591,6.415,2010-02-01
78825,9,2010-02-19,35.0,1067.0,2.514,0,214.8506185,6.415,2010-02-01
78827,9,2010-02-19,5.0,17249.74,2.514,0,214.8506185,6.415,2010-02-01
40032,5,2010-02-26,82.0,3394.37,2.561,0,211.8771468,6.566,2010-02-01
40031,5,2010-02-26,2.0,11452.33,2.561,0,211.8771468,6.566,2010-02-01
40030,5,2010-02-26,26.0,1845.89,2.561,0,211.8771468,6.566,2010-02-01
40029,5,2010-02-26,67.0,1652.26,2.561,0,211.8771468,6.566,2010-02-01
40028,5,2010-02-26,10.0,8683.35,2.561,0,211.8771468,6.566,2010-02-01
40027,5,2010-02-26,42.0,2725.43,2.561,0,211.8771468,6.566,2010-02-01
40026,5,2010-02-26,52.0,415.55,2.561,0,211.8771468,6.566,2010-02-01
40025,5,2010-02-26,25.0,2407.94,2.561,0,211.8771468,6.566,2010-02-01
40024,5,2010-02-26,60.0,132.0,2.561,0,211.8771468,6.566,2010-02-01
40023,5,2010-02-26,21.0,1148.64,2.561,0,211.8771468,6.566,2010-02-01
40022,5,2010-02-26,45.0,10.96,2.561,0,211.8771468,6.566,2010-02-01
40021,5,2010-02-26,40.0,20167.51,2.561,0,211.8771468,6.566,2010-02-01
40020,5,2010-02-26,1.0,7168.41,2.561,0,211.8771468,6.566,2010-02-01
40019,5,2010-02-26,36.0,226.0,2.561,0,211.8771468,6.566,2010-02-01
40018,5,2010-02-26,41.0,237.54,2.561,0,211.8771468,6.566,2010-02-01
40033,5,2010-02-26,22.0,2459.69,2.561,0,211.8771468,6.566,2010-02-01
40017,5,2010-02-26,5.0,4284.02,2.561,0,211.8771468,6.566,2010-02-01
40034,5,2010-02-26,54.0,25.0,2.561,0,211.8771468,6.566,2010-02-01
40036,5,2010-02-26,44.0,1142.05,2.561,0,211.8771468,6.566,2010-02-01
78906,9,2010-02-26,85.0,689.95,2.561,0,214.8780453,6.415,2010-02-01
78907,9,2010-02-26,10.0,9743.75,2.561,0,214.8780453,6.415,2010-02-01
78908,9,2010-02-26,97.0,580.74,2.561,0,214.8780453,6.415,2010-02-01
78909,9,2010-02-26,23.0,8378.17,2.561,0,214.8780453,6.415,2010-02-01
78910,9,2010-02-26,20.0,3425.55,2.561,0,214.8780453,6.415,2010-02-01
40046,5,2010-02-26,3.0,3181.87,2.561,0,211.8771468,6.566,2010-02-01
40045,5,2010-02-26,28.0,282.1,2.561,0,211.8771468,6.566,2010-02-01
40044,5,2010-02-26,51.0,4.16,2.561,0,211.8771468,6.566,2010-02-01
40043,5,2010-02-26,23.0,5033.9,2.561,0,211.8771468,6.566,2010-02-01
40042,5,2010-02-26,4.0,9297.39,2.561,0,211.8771468,6.566,2010-02-01
40041,5,2010-02-26,29.0,1493.44,2.561,0,211.8771468,6.566,2010-02-01
40040,5,2010-02-26,19.0,3.78,2.561,0,211.8771468,6.566,2010-02-01
40039,5,2010-02-26,58.0,1515.0,2.561,0,211.8771468,6.566,2010-02-01
40038,5,2010-02-26,55.0,3625.1,2.561,0,211.8771468,6.566,2010-02-01
40037,5,2010-02-26,81.0,1602.09,2.561,0,211.8771468,6.566,2010-02-01
40035,5,2010-02-26,14.0,3875.23,2.561,0,211.8771468,6.566,2010-02-01
40016,5,2010-02-26,12.0,2294.15,2.561,0,211.8771468,6.566,2010-02-01
40015,5,2010-02-26,7.0,3921.55,2.561,0,211.8771468,6.566,2010-02-01
40014,5,2010-02-26,31.0,602.42,2.561,0,211.8771468,6.566,2010-02-01
39993,5,2010-02-26,79.0,5762.82,2.561,0,211.8771468,6.566,2010-02-01
39992,5,2010-02-26,96.0,1751.97,2.561,0,211.8771468,6.566,2010-02-01
39991,5,2010-02-26,18.0,182.79,2.561,0,211.8771468,6.566,2010-02-01
39990,5,2010-02-26,17.0,2917.04,2.561,0,211.8771468,6.566,2010-02-01
39989,5,2010-02-26,74.0,2775.22,2.561,0,211.8771468,6.566,2010-02-01
39988,5,2010-02-26,38.0,56525.15,2.561,0,211.8771468,6.566,2010-02-01
39987,5,2010-02-26,46.0,3915.01,2.561,0,211.8771468,6.566,2010-02-01
39986,5,2010-02-26,59.0,153.45,2.561,0,211.8771468,6.566,2010-02-01
39985,5,2010-02-26,35.0,1026.0,2.561,0,211.8771468,6.566,2010-02-01
39984,5,2010-02-26,33.0,1107.02,2.561,0,211.8771468,6.566,2010-02-01
39983,5,2010-02-26,32.0,1781.83,2.561,0,211.8771468,6.566,2010-02-01
39982,5,2010-02-26,78.0,6.0,2.561,0,211.8771468,6.566,2010-02-01
39981,5,2010-02-19,27.0,435.0,2.514,0,211.8471283,6.566,2010-02-01
39980,5,2010-02-19,41.0,333.0,2.514,0,211.8471283,6.566,2010-02-01
39979,5,2010-02-19,4.0,9595.35,2.514,0,211.8471283,6.566,2010-02-01
39994,5,2010-02-26,85.0,567.46,2.561,0,211.8771468,6.566,2010-02-01
39995,5,2010-02-26,11.0,4898.06,2.561,0,211.8771468,6.566,2010-02-01
39996,5,2010-02-26,30.0,911.0,2.561,0,211.8771468,6.566,2010-02-01
39997,5,2010-02-26,71.0,549.5,2.561,0,211.8771468,6.566,2010-02-01
40013,5,2010-02-26,27.0,336.0,2.561,0,211.8771468,6.566,2010-02-01
40012,5,2010-02-26,20.0,1567.07,2.561,0,211.8771468,6.566,2010-02-01
40011,5,2010-02-26,8.0,13157.07,2.561,0,211.8771468,6.566,2010-02-01
40010,5,2010-02-26,6.0,1761.47,2.561,0,211.8771468,6.566,2010-02-01
40009,5,2010-02-26,56.0,1548.5,2.561,0,211.8771468,6.566,2010-02-01
40008,5,2010-02-26,91.0,102.82,2.561,0,211.8771468,6.566,2010-02-01
40007,5,2010-02-26,9.0,5619.57,2.561,0,211.8771468,6.566,2010-02-01
78905,9,2010-02-26,95.0,21780.08,2.561,0,214.8780453,6.415,2010-02-01
40006,5,2010-02-26,16.0,5150.43,2.561,0,211.8771468,6.566,2010-02-01
40004,5,2010-02-26,87.0,7847.57,2.561,0,211.8771468,6.566,2010-02-01
40003,5,2010-02-26,24.0,1061.0,2.561,0,211.8771468,6.566,2010-02-01
40002,5,2010-02-26,92.0,4411.43,2.561,0,211.8771468,6.566,2010-02-01
40001,5,2010-02-26,72.0,7599.78,2.561,0,211.8771468,6.566,2010-02-01
40000,5,2010-02-26,90.0,2121.58,2.561,0,211.8771468,6.566,2010-02-01
39999,5,2010-02-26,34.0,3730.0,2.561,0,211.8771468,6.566,2010-02-01
39998,5,2010-02-26,13.0,9922.82,2.561,0,211.8771468,6.566,2010-02-01
40005,5,2010-02-26,95.0,13203.08,2.561,0,211.8771468,6.566,2010-02-01
78904,9,2010-02-26,35.0,1017.0,2.561,0,214.8780453,6.415,2010-02-01
78903,9,2010-02-26,90.0,2386.49,2.561,0,214.8780453,6.415,2010-02-01
78902,9,2010-02-26,32.0,5299.68,2.561,0,214.8780453,6.415,2010-02-01
78848,9,2010-02-26,24.0,1958.04,2.561,0,214.8780453,6.415,2010-02-01
78849,9,2010-02-26,3.0,5454.56,2.561,0,214.8780453,6.415,2010-02-01
78850,9,2010-02-26,28.0,313.74,2.561,0,214.8780453,6.415,2010-02-01
78851,9,2010-02-26,19.0,1060.31,2.561,0,214.8780453,6.415,2010-02-01
78852,9,2010-02-26,17.0,6128.43,2.561,0,214.8780453,6.415,2010-02-01
78853,9,2010-02-26,92.0,10786.42,2.561,0,214.8780453,6.415,2010-02-01
78854,9,2010-02-26,6.0,3469.0,2.561,0,214.8780453,6.415,2010-02-01
78855,9,2010-02-26,52.0,1358.39,2.561,0,214.8780453,6.415,2010-02-01
78856,9,2010-02-26,55.0,8193.04,2.561,0,214.8780453,6.415,2010-02-01
78857,9,2010-02-26,2.0,22311.77,2.561,0,214.8780453,6.415,2010-02-01
78858,9,2010-02-26,51.0,12.0,2.561,0,214.8780453,6.415,2010-02-01
78859,9,2010-02-26,96.0,2423.55,2.561,0,214.8780453,6.415,2010-02-01
78860,9,2010-02-26,44.0,1967.01,2.561,0,214.8780453,6.415,2010-02-01
78861,9,2010-02-26,31.0,876.92,2.561,0,214.8780453,6.415,2010-02-01
78862,9,2010-02-26,33.0,1875.26,2.561,0,214.8780453,6.415,2010-02-01
78847,9,2010-02-26,72.0,35462.84,2.561,0,214.8780453,6.415,2010-02-01
78846,9,2010-02-19,12.0,6869.65,2.514,0,214.8506185,6.415,2010-02-01
78845,9,2010-02-19,10.0,13102.37,2.514,0,214.8506185,6.415,2010-02-01
78844,9,2010-02-19,56.0,1602.28,2.514,0,214.8506185,6.415,2010-02-01
78828,9,2010-02-19,74.0,6301.21,2.514,0,214.8506185,6.415,2010-02-01
78829,9,2010-02-19,87.0,9720.24,2.514,0,214.8506185,6.415,2010-02-01
78830,9,2010-02-19,23.0,8275.33,2.514,0,214.8506185,6.415,2010-02-01
78831,9,2010-02-19,46.0,8169.53,2.514,0,214.8506185,6.415,2010-02-01
78832,9,2010-02-19,41.0,796.0,2.514,0,214.8506185,6.415,2010-02-01
78833,9,2010-02-19,20.0,2669.99,2.514,0,214.8506185,6.415,2010-02-01
78834,9,2010-02-19,7.0,9823.2,2.514,0,214.8506185,6.415,2010-02-01
78863,9,2010-02-26,21.0,3993.55,2.561,0,214.8780453,6.415,2010-02-01
78835,9,2010-02-19,97.0,607.02,2.514,0,214.8506185,6.415,2010-02-01
78837,9,2010-02-19,45.0,7.5,2.514,0,214.8506185,6.415,2010-02-01
78838,9,2010-02-19,38.0,73690.21,2.514,0,214.8506185,6.415,2010-02-01
78839,9,2010-02-19,79.0,11830.54,2.514,0,214.8506185,6.415,2010-02-01
78840,9,2010-02-19,81.0,2289.65,2.514,0,214.8506185,6.415,2010-02-01
78841,9,2010-02-19,54.0,149.0,2.514,0,214.8506185,6.415,2010-02-01
78842,9,2010-02-19,59.0,269.0,2.514,0,214.8506185,6.415,2010-02-01
78843,9,2010-02-19,82.0,7905.33,2.514,0,214.8506185,6.415,2010-02-01
78836,9,2010-02-19,25.0,4775.0,2.514,0,214.8506185,6.415,2010-02-01
78826,9,2010-02-19,26.0,4571.54,2.514,0,214.8506185,6.415,2010-02-01
78864,9,2010-02-26,8.0,20415.71,2.561,0,214.8780453,6.415,2010-02-01
78866,9,2010-02-26,40.0,29654.04,2.561,0,214.8780453,6.415,2010-02-01
78887,9,2010-02-26,54.0,54.0,2.561,0,214.8780453,6.415,2010-02-01
78888,9,2010-02-26,9.0,7814.18,2.561,0,214.8780453,6.415,2010-02-01
78889,9,2010-02-26,13.0,20698.82,2.561,0,214.8780453,6.415,2010-02-01
78890,9,2010-02-26,5.0,17459.78,2.561,0,214.8780453,6.415,2010-02-01
78891,9,2010-02-26,71.0,1995.42,2.561,0,214.8780453,6.415,2010-02-01
78892,9,2010-02-26,11.0,11003.23,2.561,0,214.8780453,6.415,2010-02-01
78893,9,2010-02-26,26.0,4319.64,2.561,0,214.8780453,6.415,2010-02-01
78894,9,2010-02-26,79.0,13050.23,2.561,0,214.8780453,6.415,2010-02-01
78895,9,2010-02-26,56.0,1001.09,2.561,0,214.8780453,6.415,2010-02-01
78896,9,2010-02-26,7.0,10511.05,2.561,0,214.8780453,6.415,2010-02-01
78897,9,2010-02-26,81.0,2276.32,2.561,0,214.8780453,6.415,2010-02-01
78898,9,2010-02-26,82.0,8272.26,2.561,0,214.8780453,6.415,2010-02-01
78899,9,2010-02-26,45.0,5.5,2.561,0,214.8780453,6.415,2010-02-01
78900,9,2010-02-26,30.0,1938.0,2.561,0,214.8780453,6.415,2010-02-01
78901,9,2010-02-26,80.0,10.27,2.561,0,214.8780453,6.415,2010-02-01
78886,9,2010-02-26,46.0,6279.08,2.561,0,214.8780453,6.415,2010-02-01
78885,9,2010-02-26,38.0,68142.15,2.561,0,214.8780453,6.415,2010-02-01
78884,9,2010-02-26,4.0,15537.55,2.561,0,214.8780453,6.415,2010-02-01
78883,9,2010-02-26,67.0,2802.32,2.561,0,214.8780453,6.415,2010-02-01
78867,9,2010-02-26,25.0,4381.25,2.561,0,214.8780453,6.415,2010-02-01
78868,9,2010-02-26,18.0,1063.14,2.561,0,214.8780453,6.415,2010-02-01
78869,9,2010-02-26,42.0,2405.57,2.561,0,214.8780453,6.415,2010-02-01
78870,9,2010-02-26,27.0,831.0,2.561,0,214.8780453,6.415,2010-02-01
78871,9,2010-02-26,14.0,6757.56,2.561,0,214.8780453,6.415,2010-02-01
78872,9,2010-02-26,36.0,188.0,2.561,0,214.8780453,6.415,2010-02-01
78873,9,2010-02-26,12.0,6024.29,2.561,0,214.8780453,6.415,2010-02-01
78865,9,2010-02-26,22.0,5633.56,2.561,0,214.8780453,6.415,2010-02-01
78874,9,2010-02-26,1.0,10530.98,2.561,0,214.8780453,6.415,2010-02-01
78876,9,2010-02-26,74.0,6753.75,2.561,0,214.8780453,6.415,2010-02-01
78877,9,2010-02-26,16.0,7240.76,2.561,0,214.8780453,6.415,2010-02-01
78878,9,2010-02-26,41.0,661.0,2.561,0,214.8780453,6.415,2010-02-01
78879,9,2010-02-26,59.0,234.23,2.561,0,214.8780453,6.415,2010-02-01
78880,9,2010-02-26,91.0,470.43,2.561,0,214.8780453,6.415,2010-02-01
78881,9,2010-02-26,29.0,1971.75,2.561,0,214.8780453,6.415,2010-02-01
78882,9,2010-02-26,87.0,7896.14,2.561,0,214.8780453,6.415,2010-02-01
78875,9,2010-02-26,34.0,6542.98,2.561,0,214.8780453,6.415,2010-02-01
78671,9,2010-02-05,82.0,8658.41,2.572,0,214.6554591,6.415,2010-02-01
78670,9,2010-02-05,40.0,32427.39,2.572,0,214.6554591,6.415,2010-02-01
78669,9,2010-02-05,55.0,11123.56,2.572,0,214.6554591,6.415,2010-02-01
183308,20,2010-02-26,45.0,31.41,2.754,0,204.4630869,8.187,2010-02-01
183309,20,2010-02-26,44.0,7485.21,2.754,0,204.4630869,8.187,2010-02-01
183310,20,2010-02-26,67.0,14173.36,2.754,0,204.4630869,8.187,2010-02-01
183311,20,2010-02-26,60.0,510.4,2.754,0,204.4630869,8.187,2010-02-01
183312,20,2010-02-26,82.0,20577.04,2.754,0,204.4630869,8.187,2010-02-01
183313,20,2010-02-26,52.0,3021.49,2.754,0,204.4630869,8.187,2010-02-01
183314,20,2010-02-26,40.0,86532.12,2.754,0,204.4630869,8.187,2010-02-01
183315,20,2010-02-26,22.0,13569.0,2.754,0,204.4630869,8.187,2010-02-01
183316,20,2010-02-26,71.0,11679.32,2.754,0,204.4630869,8.187,2010-02-01
183317,20,2010-02-26,37.0,4577.77,2.754,0,204.4630869,8.187,2010-02-01
386754,42,2010-02-05,1.0,10425.77,2.962,0,126.4420645,9.765,2010-02-01
386755,42,2010-02-05,92.0,85713.08,2.962,0,126.4420645,9.765,2010-02-01
386756,42,2010-02-05,85.0,62.85,2.962,0,126.4420645,9.765,2010-02-01
386757,42,2010-02-05,5.0,848.6,2.962,0,126.4420645,9.765,2010-02-01
386758,42,2010-02-05,28.0,52.5,2.962,0,126.4420645,9.765,2010-02-01
183307,20,2010-02-26,58.0,3896.0,2.754,0,204.4630869,8.187,2010-02-01
386759,42,2010-02-05,21.0,1579.43,2.962,0,126.4420645,9.765,2010-02-01
183306,20,2010-02-26,48.0,497.0,2.754,0,204.4630869,8.187,2010-02-01
183304,20,2010-02-26,25.0,14367.63,2.754,0,204.4630869,8.187,2010-02-01
183289,20,2010-02-26,49.0,24531.43,2.754,0,204.4630869,8.187,2010-02-01
183290,20,2010-02-26,6.0,7479.6,2.754,0,204.4630869,8.187,2010-02-01
183291,20,2010-02-26,72.0,113539.16,2.754,0,204.4630869,8.187,2010-02-01
183292,20,2010-02-26,5.0,41945.94,2.754,0,204.4630869,8.187,2010-02-01
183293,20,2010-02-26,36.0,1140.0,2.754,0,204.4630869,8.187,2010-02-01
183294,20,2010-02-26,51.0,24.32,2.754,0,204.4630869,8.187,2010-02-01
183295,20,2010-02-26,10.0,38323.81,2.754,0,204.4630869,8.187,2010-02-01
183296,20,2010-02-26,79.0,42625.85,2.754,0,204.4630869,8.187,2010-02-01
183297,20,2010-02-26,32.0,9921.99,2.754,0,204.4630869,8.187,2010-02-01
183298,20,2010-02-26,81.0,26713.67,2.754,0,204.4630869,8.187,2010-02-01
183299,20,2010-02-26,1.0,36805.42,2.754,0,204.4630869,8.187,2010-02-01
183300,20,2010-02-26,46.0,29828.06,2.754,0,204.4630869,8.187,2010-02-01
183301,20,2010-02-26,24.0,7514.2,2.754,0,204.4630869,8.187,2010-02-01
183302,20,2010-02-26,8.0,72055.29,2.754,0,204.4630869,8.187,2010-02-01
183303,20,2010-02-26,59.0,1505.58,2.754,0,204.4630869,8.187,2010-02-01
183305,20,2010-02-26,54.0,619.5,2.754,0,204.4630869,8.187,2010-02-01
386760,42,2010-02-05,18.0,507.5,2.962,0,126.4420645,9.765,2010-02-01
386761,42,2010-02-05,74.0,43.19,2.962,0,126.4420645,9.765,2010-02-01
386762,42,2010-02-05,98.0,7141.34,2.962,0,126.4420645,9.765,2010-02-01
386783,42,2010-02-05,59.0,128.59,2.962,0,126.4420645,9.765,2010-02-01
386784,42,2010-02-05,9.0,35.12,2.962,0,126.4420645,9.765,2010-02-01
386785,42,2010-02-05,96.0,14986.04,2.962,0,126.4420645,9.765,2010-02-01
386786,42,2010-02-05,67.0,1170.73,2.962,0,126.4420645,9.765,2010-02-01
386787,42,2010-02-05,10.0,397.15,2.962,0,126.4420645,9.765,2010-02-01
386788,42,2010-02-05,11.0,914.86,2.962,0,126.4420645,9.765,2010-02-01
386789,42,2010-02-05,4.0,14521.55,2.962,0,126.4420645,9.765,2010-02-01
386790,42,2010-02-05,60.0,431.2,2.962,0,126.4420645,9.765,2010-02-01
386791,42,2010-02-05,52.0,29.5,2.962,0,126.4420645,9.765,2010-02-01
386792,42,2010-02-05,7.0,522.44,2.962,0,126.4420645,9.765,2010-02-01
386793,42,2010-02-05,42.0,131.7,2.962,0,126.4420645,9.765,2010-02-01
386794,42,2010-02-05,81.0,15424.24,2.962,0,126.4420645,9.765,2010-02-01
386795,42,2010-02-05,95.0,54116.37,2.962,0,126.4420645,9.765,2010-02-01
386796,42,2010-02-05,82.0,6986.57,2.962,0,126.4420645,9.765,2010-02-01
386797,42,2010-02-05,3.0,1027.16,2.962,0,126.4420645,9.765,2010-02-01
386782,42,2010-02-05,32.0,15.01,2.962,0,126.4420645,9.765,2010-02-01
386781,42,2010-02-05,94.0,30579.89,2.962,0,126.4420645,9.765,2010-02-01
386780,42,2010-02-05,90.0,52339.98,2.962,0,126.4420645,9.765,2010-02-01
386779,42,2010-02-05,46.0,6241.1,2.962,0,126.4420645,9.765,2010-02-01
386763,42,2010-02-05,2.0,14983.84,2.962,0,126.4420645,9.765,2010-02-01
386764,42,2010-02-05,93.0,31665.32,2.962,0,126.4420645,9.765,2010-02-01
386765,42,2010-02-05,79.0,12794.42,2.962,0,126.4420645,9.765,2010-02-01
386766,42,2010-02-05,8.0,18425.76,2.962,0,126.4420645,9.765,2010-02-01
386767,42,2010-02-05,31.0,62.0,2.962,0,126.4420645,9.765,2010-02-01
386768,42,2010-02-05,25.0,53.5,2.962,0,126.4420645,9.765,2010-02-01
386769,42,2010-02-05,83.0,2973.86,2.962,0,126.4420645,9.765,2010-02-01
183288,20,2010-02-26,50.0,3850.0,2.754,0,204.4630869,8.187,2010-02-01
386770,42,2010-02-05,14.0,1429.11,2.962,0,126.4420645,9.765,2010-02-01
386772,42,2010-02-05,87.0,60.0,2.962,0,126.4420645,9.765,2010-02-01
386773,42,2010-02-05,40.0,20919.87,2.962,0,126.4420645,9.765,2010-02-01
386774,42,2010-02-05,17.0,553.16,2.962,0,126.4420645,9.765,2010-02-01
386775,42,2010-02-05,91.0,42203.07,2.962,0,126.4420645,9.765,2010-02-01
386776,42,2010-02-05,80.0,16548.21,2.962,0,126.4420645,9.765,2010-02-01
386777,42,2010-02-05,97.0,17084.47,2.962,0,126.4420645,9.765,2010-02-01
386778,42,2010-02-05,16.0,1057.53,2.962,0,126.4420645,9.765,2010-02-01
386771,42,2010-02-05,38.0,40559.37,2.962,0,126.4420645,9.765,2010-02-01
183287,20,2010-02-26,38.0,117334.73,2.754,0,204.4630869,8.187,2010-02-01
183286,20,2010-02-26,23.0,26763.93,2.754,0,204.4630869,8.187,2010-02-01
183285,20,2010-02-26,31.0,3412.46,2.754,0,204.4630869,8.187,2010-02-01
183231,20,2010-02-19,1.0,55649.79,2.745,0,204.4321004,8.187,2010-02-01
183232,20,2010-02-19,82.0,28785.31,2.745,0,204.4321004,8.187,2010-02-01
183233,20,2010-02-19,59.0,2085.36,2.745,0,204.4321004,8.187,2010-02-01
183234,20,2010-02-19,95.0,135949.38,2.745,0,204.4321004,8.187,2010-02-01
183235,20,2010-02-19,93.0,47898.26,2.745,0,204.4321004,8.187,2010-02-01
183236,20,2010-02-19,19.0,16.0,2.745,0,204.4321004,8.187,2010-02-01
183237,20,2010-02-19,52.0,3158.64,2.745,0,204.4321004,8.187,2010-02-01
183238,20,2010-02-19,50.0,4995.0,2.745,0,204.4321004,8.187,2010-02-01
183239,20,2010-02-19,79.0,44140.93,2.745,0,204.4321004,8.187,2010-02-01
183240,20,2010-02-19,16.0,12728.46,2.745,0,204.4321004,8.187,2010-02-01
183241,20,2010-02-19,45.0,10.47,2.745,0,204.4321004,8.187,2010-02-01
183242,20,2010-02-19,22.0,16040.95,2.745,0,204.4321004,8.187,2010-02-01
183243,20,2010-02-19,40.0,89162.55,2.745,0,204.4321004,8.187,2010-02-01
183244,20,2010-02-19,81.0,28191.82,2.745,0,204.4321004,8.187,2010-02-01
183245,20,2010-02-19,10.0,49382.79,2.745,0,204.4321004,8.187,2010-02-01
183230,20,2010-02-19,25.0,17859.0,2.745,0,204.4321004,8.187,2010-02-01
183229,20,2010-02-19,14.0,27348.55,2.745,0,204.4321004,8.187,2010-02-01
183228,20,2010-02-19,23.0,31841.88,2.745,0,204.4321004,8.187,2010-02-01
183227,20,2010-02-19,58.0,2939.0,2.745,0,204.4321004,8.187,2010-02-01
183211,20,2010-02-19,49.0,27923.71,2.745,0,204.4321004,8.187,2010-02-01
183212,20,2010-02-19,18.0,8136.77,2.745,0,204.4321004,8.187,2010-02-01
183213,20,2010-02-19,85.0,3574.32,2.745,0,204.4321004,8.187,2010-02-01
183214,20,2010-02-19,51.0,13.56,2.745,0,204.4321004,8.187,2010-02-01
183215,20,2010-02-19,60.0,634.6,2.745,0,204.4321004,8.187,2010-02-01
183216,20,2010-02-19,9.0,20358.48,2.745,0,204.4321004,8.187,2010-02-01
183217,20,2010-02-19,71.0,15021.02,2.745,0,204.4321004,8.187,2010-02-01
183246,20,2010-02-26,34.0,18593.18,2.754,0,204.4630869,8.187,2010-02-01
183218,20,2010-02-19,98.0,20364.15,2.745,0,204.4321004,8.187,2010-02-01
183220,20,2010-02-19,94.0,68394.23,2.745,0,204.4321004,8.187,2010-02-01
183221,20,2010-02-19,20.0,6997.76,2.745,0,204.4321004,8.187,2010-02-01
183222,20,2010-02-19,42.0,6804.48,2.745,0,204.4321004,8.187,2010-02-01
183223,20,2010-02-19,80.0,36715.83,2.745,0,204.4321004,8.187,2010-02-01
183224,20,2010-02-19,48.0,3070.0,2.745,0,204.4321004,8.187,2010-02-01
183225,20,2010-02-19,26.0,14928.51,2.745,0,204.4321004,8.187,2010-02-01
183226,20,2010-02-19,11.0,26807.27,2.745,0,204.4321004,8.187,2010-02-01
183219,20,2010-02-19,46.0,32008.78,2.745,0,204.4321004,8.187,2010-02-01
386798,42,2010-02-05,12.0,66.96,2.962,0,126.4420645,9.765,2010-02-01
183247,20,2010-02-26,3.0,12425.97,2.754,0,204.4630869,8.187,2010-02-01
183249,20,2010-02-26,21.0,14976.59,2.754,0,204.4630869,8.187,2010-02-01
183270,20,2010-02-26,9.0,16618.3,2.754,0,204.4630869,8.187,2010-02-01
183271,20,2010-02-26,4.0,45317.16,2.754,0,204.4630869,8.187,2010-02-01
183272,20,2010-02-26,98.0,17457.84,2.754,0,204.4630869,8.187,2010-02-01
183273,20,2010-02-26,74.0,23403.88,2.754,0,204.4630869,8.187,2010-02-01
